"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"29.05.2025","4.130,50","4.125,21","4.130,50","4.097,91","","0,13%"
"28.05.2025","4.125,21","4.111,00","4.135,96","4.110,37","","0,27%"
"27.05.2025","4.114,00","4.152,50","4.155,90","4.110,26","","-0,95%"
"26.05.2025","4.153,50","4.151,68","4.155,00","4.135,00","","0,16%"
"23.05.2025","4.147,00","4.182,00","4.191,26","4.146,75","","-0,81%"
"22.05.2025","4.181,00","4.176,56","4.190,45","4.166,00","","0,36%"
"21.05.2025","4.166,00","4.170,00","4.186,13","4.156,41","","0,02%"
"20.05.2025","4.165,25","4.172,91","4.183,77","4.161,18","","-0,11%"
"19.05.2025","4.170,00","4.176,50","4.182,00","4.159,42","","-0,30%"
"16.05.2025","4.182,50","4.204,00","4.216,56","4.172,80","","-0,46%"
"15.05.2025","4.202,00","4.181,48","4.218,50","4.160,63","","0,33%"
"14.05.2025","4.188,00","4.216,50","4.218,71","4.175,91","","-0,73%"
"13.05.2025","4.219,00","4.223,00","4.234,65","4.186,75","","-0,15%"
"12.05.2025","4.225,50","4.224,66","4.243,80","4.198,98","","0,04%"
"09.05.2025","4.224,00","4.252,50","4.265,65","4.222,73","","-0,77%"
"08.05.2025","4.256,95","4.287,80","4.287,80","4.246,71","","-0,67%"
"07.05.2025","4.285,50","4.302,00","4.320,75","4.285,25","","-0,36%"
"06.05.2025","4.301,00","4.296,50","4.324,58","4.294,21","","0,04%"
"05.05.2025","4.299,10","4.250,31","4.304,82","4.240,70","","1,04%"
"02.05.2025","4.255,00","4.259,50","4.275,91","4.221,60","","-0,24%"
"01.05.2025","4.265,20","4.265,20","4.265,20","4.265,20","","0,57%"
"30.04.2025","4.240,89","4.194,00","4.265,00","4.187,25","","1,29%"
"29.04.2025","4.187,00","4.215,06","4.228,53","4.184,40","","-0,68%"
"28.04.2025","4.215,54","4.217,56","4.252,50","4.213,05","","-0,10%"
"25.04.2025","4.219,90","4.257,00","4.268,40","4.216,02","","-0,87%"
"24.04.2025","4.257,00","4.306,06","4.306,06","4.255,39","","-1,23%"
"23.04.2025","4.310,00","4.294,00","4.322,80","4.262,14","","0,37%"
"22.04.2025","4.294,00","4.277,00","4.301,12","4.263,04","","0,21%"
"21.04.2025","4.285,00","4.282,50","4.301,80","4.261,50","","-0,57%"
"18.04.2025","4.309,50","4.310,00","4.310,22","4.307,84","","-0,01%"
"17.04.2025","4.310,00","4.312,12","4.312,31","4.310,00","","0,07%"
"16.04.2025","4.307,00","4.350,00","4.358,50","4.277,50","","-1,01%"
"15.04.2025","4.351,00","4.289,00","4.358,00","4.274,66","","1,43%"
"14.04.2025","4.289,50","4.260,02","4.329,90","4.246,30","","0,25%"
"11.04.2025","4.278,80","4.318,55","4.373,00","4.270,00","","-1,77%"
"10.04.2025","4.356,00","4.300,00","4.405,72","4.300,00","","1,29%"
"09.04.2025","4.300,50","4.430,00","4.463,50","4.294,00","","-2,79%"
"08.04.2025","4.424,00","4.387,00","4.437,60","4.335,10","","0,89%"
"07.04.2025","4.385,10","4.311,00","4.416,50","4.308,75","","2,44%"
"04.04.2025","4.280,50","4.160,00","4.300,51","4.152,50","","2,87%"
"03.04.2025","4.161,01","4.152,01","4.161,01","4.105,58","","0,14%"
"02.04.2025","4.155,00","4.148,00","4.174,25","4.123,11","","0,12%"
"01.04.2025","4.150,00","4.172,00","4.184,17","4.136,06","","-0,43%"
"31.03.2025","4.168,00","4.202,08","4.207,50","4.167,34","","-0,80%"
"28.03.2025","4.201,80","4.173,00","4.209,70","4.167,95","","0,62%"
"27.03.2025","4.176,00","4.129,37","4.177,00","4.127,30","","1,15%"
"26.03.2025","4.128,55","4.100,50","4.143,24","4.100,15","","0,68%"
"25.03.2025","4.100,50","4.144,15","4.144,15","4.097,85","","-1,14%"
"24.03.2025","4.147,82","4.144,33","4.150,07","4.141,75","","-0,11%"
"21.03.2025","4.152,50","4.171,00","4.189,57","4.142,97","","-0,46%"
"20.03.2025","4.171,50","4.162,50","4.198,73","4.162,40","","0,41%"
"19.03.2025","4.154,48","4.118,00","4.163,33","4.115,00","","0,85%"
"18.03.2025","4.119,50","4.073,00","4.142,57","4.073,00","","1,13%"
"17.03.2025","4.073,50","4.094,00","4.095,29","4.064,63","","-0,58%"
"14.03.2025","4.097,10","4.125,00","4.125,39","4.093,38","","-0,80%"
"13.03.2025","4.130,00","4.110,00","4.130,01","4.101,29","","0,58%"
"12.03.2025","4.106,00","4.124,00","4.136,80","4.102,96","","-0,46%"
"11.03.2025","4.125,00","4.176,00","4.180,33","4.125,00","","-1,32%"
"10.03.2025","4.180,00","4.130,25","4.189,65","4.113,15","","0,99%"
"07.03.2025","4.139,00","4.112,50","4.140,00","4.097,58","","0,75%"
"06.03.2025","4.108,00","4.112,50","4.123,22","4.093,36","","-0,17%"
"05.03.2025","4.115,00","4.159,56","4.159,56","4.110,92","","-0,67%"
"04.03.2025","4.142,60","4.107,80","4.167,43","4.107,80","","0,40%"
"03.03.2025","4.126,00","4.155,10","4.159,10","4.095,91","","-0,70%"
"28.02.2025","4.155,10","4.131,46","4.165,00","4.121,63","","0,61%"
"27.02.2025","4.130,00","4.103,51","4.135,38","4.095,74","","0,61%"
"26.02.2025","4.105,15","4.119,50","4.140,25","4.101,83","","-0,35%"
"25.02.2025","4.119,50","4.117,92","4.142,01","4.115,32","","-0,12%"
"24.02.2025","4.124,50","4.081,64","4.126,32","4.080,64","","0,70%"
"21.02.2025","4.096,00","4.076,37","4.098,00","4.060,69","","0,39%"
"20.02.2025","4.080,00","4.101,13","4.101,13","4.068,97","","-0,46%"
"19.02.2025","4.099,00","4.094,00","4.108,50","4.086,56","","0,07%"
"18.02.2025","4.096,16","4.127,33","4.140,75","4.084,51","","-0,96%"
"17.02.2025","4.136,00","4.125,50","4.141,00","4.110,01","","0,24%"
"14.02.2025","4.126,00","4.139,55","4.139,55","4.084,59","","-0,22%"
"13.02.2025","4.135,25","4.166,41","4.187,66","4.134,40","","-0,74%"
"12.02.2025","4.166,20","4.138,50","4.174,82","4.138,36","","0,62%"
"11.02.2025","4.140,64","4.145,71","4.167,13","4.135,25","","0,11%"
"10.02.2025","4.136,00","4.119,90","4.146,05","4.114,13","","0,39%"
"07.02.2025","4.119,90","4.137,12","4.140,35","4.091,73","","-0,38%"
"06.02.2025","4.135,51","4.176,15","4.182,50","4.130,50","","-0,97%"
"05.02.2025","4.176,00","4.159,82","4.195,05","4.159,82","","0,22%"
"04.02.2025","4.166,75","4.161,34","4.180,99","4.139,32","","0,14%"
"03.02.2025","4.161,00","4.208,65","4.245,91","4.149,17","","-1,05%"
"31.01.2025","4.205,00","4.155,10","4.208,96","4.148,51","","0,84%"
"30.01.2025","4.170,00","4.169,15","4.192,22","4.143,52","","0,07%"
"29.01.2025","4.167,00","4.218,88","4.221,68","4.162,00","","-1,28%"
"28.01.2025","4.221,00","4.197,57","4.236,37","4.192,82","","0,81%"
"27.01.2025","4.187,00","4.251,00","4.251,13","4.185,85","","0,32%"
"24.01.2025","4.173,50","4.231,01","4.231,14","4.168,00","","-1,18%"
"23.01.2025","4.223,50","4.262,08","4.266,22","4.221,75","","-0,96%"
"22.01.2025","4.264,51","4.316,90","4.316,90","4.250,01","","-1,21%"
"21.01.2025","4.316,90","4.329,48","4.330,51","4.293,60","","0,33%"
"20.01.2025","4.302,90","4.325,00","4.341,77","4.300,00","","-0,85%"
"17.01.2025","4.339,85","4.343,72","4.356,58","4.331,51","","0,00%"
"16.01.2025","4.340,00","4.302,39","4.351,07","4.292,34","","0,89%"
"15.01.2025","4.301,74","4.294,49","4.317,01","4.274,33","","0,29%"
"14.01.2025","4.289,40","4.303,00","4.312,50","4.284,50","","-0,32%"
"13.01.2025","4.303,00","4.342,65","4.347,93","4.303,00","","-0,97%"
"10.01.2025","4.345,25","4.331,77","4.358,21","4.323,47","","0,41%"
"09.01.2025","4.327,50","4.327,48","4.334,76","4.308,33","","0,03%"
"08.01.2025","4.326,00","4.339,66","4.376,00","4.324,05","","-0,39%"
"07.01.2025","4.343,00","4.325,01","4.357,02","4.315,29","","0,07%"
"06.01.2025","4.340,00","4.346,13","4.346,34","4.339,33","","-0,32%"
"03.01.2025","4.353,90","4.389,01","4.389,01","4.340,02","","-0,50%"
"02.01.2025","4.375,70","4.405,54","4.430,37","4.365,00","","-0,68%"
"01.01.2025","4.405,54","4.405,54","4.405,54","4.405,54","","0,00%"
"31.12.2024","4.401,96","4.404,92","4.406,02","4.402,72","","-0,01%"
"30.12.2024","4.402,49","4.409,50","4.425,12","4.401,65","","-0,05%"
"27.12.2024","4.404,50","4.391,34","4.410,00","4.388,48","","0,27%"
"26.12.2024","4.392,50","4.382,00","4.395,50","4.357,50","","0,49%"
"25.12.2024","4.371,24","4.371,24","4.371,24","4.371,24","","0,00%"
"24.12.2024","4.371,24","4.405,03","4.410,00","4.366,10","","-0,87%"
"23.12.2024","4.409,50","4.388,63","4.422,25","4.381,12","","0,50%"
"20.12.2024","4.387,50","4.378,44","4.392,30","4.356,83","","0,23%"
"19.12.2024","4.377,50","4.373,08","4.410,52","4.373,08","","0,18%"
"18.12.2024","4.369,54","4.347,06","4.397,60","4.341,50","","0,61%"
"17.12.2024","4.343,03","4.322,75","4.359,89","4.320,21","","0,51%"
"16.12.2024","4.321,12","4.317,28","4.334,08","4.308,12","","0,15%"
"13.12.2024","4.314,74","4.346,97","4.366,46","4.316,33","","-0,64%"
"12.12.2024","4.342,51","4.345,10","4.352,38","4.323,60","","0,16%"
"11.12.2024","4.335,50","4.375,00","4.380,00","4.338,00","","-0,73%"
"10.12.2024","4.367,50","4.371,98","4.391,25","4.362,65","","-0,04%"
"09.12.2024","4.369,05","4.419,30","4.419,52","4.369,92","","-0,81%"
"06.12.2024","4.404,80","4.419,34","4.419,34","4.382,17","","-0,10%"
"05.12.2024","4.409,07","4.429,25","4.431,00","4.398,77","","-0,64%"
"04.12.2024","4.437,50","4.440,37","4.445,94","4.411,54","","-0,05%"
"03.12.2024","4.439,62","4.465,00","4.465,94","4.430,56","","-0,39%"
"02.12.2024","4.457,00","4.432,98","4.482,29","4.432,98","","0,55%"
"29.11.2024","4.432,50","4.418,20","4.443,06","4.401,11","","0,37%"
"28.11.2024","4.416,05","4.387,55","4.427,70","4.371,56","","0,74%"
"27.11.2024","4.383,50","4.402,60","4.421,20","4.381,56","","-0,34%"
"26.11.2024","4.398,50","4.390,56","4.418,50","4.378,00","","0,48%"
"25.11.2024","4.377,50","4.416,48","4.416,48","4.363,26","","-0,91%"
"22.11.2024","4.417,50","4.392,21","4.431,15","4.387,35","","0,68%"
"21.11.2024","4.387,55","4.402,00","4.409,50","4.375,25","","0,00%"
"20.11.2024","4.387,49","4.391,77","4.426,16","4.381,00","","-0,19%"
"19.11.2024","4.395,69","4.402,44","4.441,31","4.383,33","","0,06%"
"18.11.2024","4.393,24","4.430,39","4.430,39","4.386,10","","-0,64%"
"15.11.2024","4.421,51","4.484,42","4.491,25","4.423,75","","-1,25%"
"14.11.2024","4.477,50","4.478,56","4.503,58","4.436,38","","0,00%"
"13.11.2024","4.477,50","4.451,13","4.543,59","4.413,88","","0,74%"
"12.11.2024","4.444,50","4.361,83","4.457,50","4.358,75","","1,97%"
"11.11.2024","4.358,49","4.358,49","4.358,49","4.358,49","","0,04%"
"08.11.2024","4.356,88","4.308,26","4.372,88","4.307,04","","1,31%"
"07.11.2024","4.300,75","4.394,50","4.394,50","4.294,00","","-2,52%"
"06.11.2024","4.412,00","4.464,12","4.477,50","4.403,80","","0,19%"
"05.11.2024","4.403,50","4.426,35","4.441,40","4.404,19","","-0,24%"
"04.11.2024","4.414,00","4.435,79","4.435,79","4.413,75","","-0,48%"
"01.11.2024","4.435,22","4.427,80","4.442,13","4.392,10","","0,23%"
"31.10.2024","4.425,07","4.413,45","4.435,50","4.390,38","","0,33%"
"30.10.2024","4.410,50","4.393,60","4.426,75","4.392,02","","0,42%"
"29.10.2024","4.391,87","4.362,95","4.397,82","4.339,56","","0,72%"
"28.10.2024","4.360,45","4.331,25","4.365,00","4.320,63","","0,79%"
"25.10.2024","4.326,25","4.298,00","4.341,29","4.285,50","","0,74%"
"24.10.2024","4.294,32","4.324,52","4.335,90","4.287,50","","-0,64%"
"23.10.2024","4.322,00","4.265,07","4.330,38","4.264,77","","1,39%"
"22.10.2024","4.262,80","4.271,50","4.283,31","4.251,42","","-0,17%"
"21.10.2024","4.269,89","4.276,54","4.298,56","4.264,00","","0,11%"
"18.10.2024","4.265,25","4.247,25","4.280,35","4.224,97","","0,50%"
"17.10.2024","4.244,02","4.258,00","4.279,40","4.244,56","","-0,28%"
"16.10.2024","4.255,90","4.247,38","4.276,73","4.245,50","","0,23%"
"15.10.2024","4.245,95","4.203,61","4.253,31","4.203,40","","1,12%"
"14.10.2024","4.199,00","4.209,72","4.209,72","4.205,50","","-0,26%"
"11.10.2024","4.209,81","4.207,50","4.215,15","4.180,46","","0,14%"
"10.10.2024","4.204,05","4.236,97","4.236,97","4.196,41","","-0,74%"
"09.10.2024","4.235,50","4.225,50","4.241,79","4.223,69","","0,29%"
"08.10.2024","4.223,16","4.214,54","4.253,95","4.211,23","","0,27%"
"07.10.2024","4.211,92","4.167,40","4.220,06","4.154,75","","1,26%"
"04.10.2024","4.159,58","4.189,63","4.203,48","4.159,46","","-0,55%"
"03.10.2024","4.182,50","4.185,00","4.217,75","4.178,16","","0,00%"
"02.10.2024","4.182,31","4.212,54","4.222,92","4.180,04","","-0,65%"
"01.10.2024","4.209,87","4.209,50","4.239,00","4.188,17","","0,09%"
"30.09.2024","4.205,97","4.177,70","4.213,86","4.155,14","","0,67%"
"27.09.2024","4.177,83","4.166,00","4.183,27","4.148,25","","0,22%"
"26.09.2024","4.168,50","4.205,05","4.226,25","4.151,50","","-0,86%"
"25.09.2024","4.204,50","4.157,50","4.211,17","4.150,27","","1,23%"
"24.09.2024","4.153,42","4.159,98","4.160,92","4.124,38","","-0,11%"
"23.09.2024","4.157,82","4.151,84","4.169,88","4.143,50","","0,12%"
"20.09.2024","4.152,99","4.164,15","4.172,80","4.146,90","","-0,21%"
"19.09.2024","4.161,55","4.182,27","4.193,50","4.158,50","","-0,14%"
"18.09.2024","4.167,50","4.208,50","4.210,85","4.157,63","","-0,92%"
"17.09.2024","4.206,00","4.233,10","4.264,32","4.202,41","","-0,63%"
"16.09.2024","4.232,71","4.183,15","4.247,79","4.173,50","","1,15%"
"13.09.2024","4.184,55","4.203,50","4.208,83","4.146,73","","-0,36%"
"12.09.2024","4.199,50","4.256,00","4.264,48","4.202,00","","-1,23%"
"11.09.2024","4.251,76","4.279,60","4.294,08","4.242,02","","-0,57%"
"10.09.2024","4.276,29","4.244,48","4.301,37","4.239,00","","0,82%"
"09.09.2024","4.241,51","4.179,62","4.255,07","4.172,72","","1,53%"
"06.09.2024","4.177,68","4.155,70","4.187,79","4.121,27","","0,52%"
"05.09.2024","4.155,87","4.180,95","4.185,69","4.150,00","","-0,55%"
"04.09.2024","4.178,97","4.187,50","4.208,38","4.169,05","","-0,11%"
"03.09.2024","4.183,47","4.147,26","4.203,98","4.146,76","","0,96%"
"02.09.2024","4.143,50","4.172,50","4.180,00","4.146,00","","-1,03%"
"30.08.2024","4.186,50","4.115,75","4.189,00","4.109,09","","1,82%"
"29.08.2024","4.111,57","4.101,06","4.145,79","4.095,53","","0,31%"
"28.08.2024","4.098,81","4.038,96","4.102,89","4.036,10","","1,54%"
"27.08.2024","4.036,72","4.027,00","4.052,75","4.025,41","","0,33%"
"26.08.2024","4.023,28","4.027,72","4.033,08","4.015,54","","0,04%"
"23.08.2024","4.021,50","4.069,50","4.069,71","4.019,48","","-1,24%"
"22.08.2024","4.072,00","4.028,45","4.075,92","4.026,55","","1,13%"
"21.08.2024","4.026,57","4.005,22","4.034,55","4.003,98","","0,60%"
"20.08.2024","4.002,57","4.029,31","4.049,50","3.999,00","","-0,63%"
"19.08.2024","4.028,00","4.029,64","4.030,24","4.026,87","","-0,07%"
"16.08.2024","4.030,88","4.013,98","4.034,70","4.010,96","","0,47%"
"15.08.2024","4.012,08","4.016,94","4.030,70","4.000,41","","-0,05%"
"14.08.2024","4.014,20","4.033,51","4.036,93","4.012,79","","-0,42%"
"13.08.2024","4.031,25","4.051,80","4.053,70","4.025,21","","-0,46%"
"12.08.2024","4.049,93","4.061,00","4.077,75","4.044,44","","-0,46%"
"09.08.2024","4.068,64","4.060,00","4.087,05","4.036,94","","0,24%"
"08.08.2024","4.058,81","4.107,50","4.112,50","4.051,00","","-1,76%"
"07.08.2024","4.131,36","4.141,65","4.142,15","4.136,33","","-0,17%"
"06.08.2024","4.138,50","4.155,62","4.155,62","4.127,13","","-0,34%"
"05.08.2024","4.152,61","4.136,23","4.209,52","4.136,23","","0,54%"
"02.08.2024","4.130,50","4.085,53","4.141,50","4.085,53","","1,16%"
"01.08.2024","4.083,08","4.050,20","4.094,18","4.025,10","","0,88%"
"31.07.2024","4.047,59","4.085,08","4.085,08","4.045,55","","-0,78%"
"30.07.2024","4.079,28","4.066,05","4.106,19","4.060,00","","0,49%"
"29.07.2024","4.059,47","4.036,07","4.078,70","4.032,00","","1,02%"
"26.07.2024","4.018,57","4.030,98","4.044,39","4.001,57","","-0,48%"
"25.07.2024","4.038,09","4.048,50","4.056,19","4.011,38","","-0,21%"
"24.07.2024","4.046,75","4.010,63","4.063,00","4.010,63","","0,79%"
"23.07.2024","4.015,00","3.993,00","4.019,93","3.992,99","","0,64%"
"22.07.2024","3.989,64","4.037,02","4.040,00","3.991,11","","-1,16%"
"19.07.2024","4.036,28","4.047,53","4.061,00","4.017,80","","-0,34%"
"18.07.2024","4.049,88","3.995,50","4.054,34","3.993,82","","1,45%"
"17.07.2024","3.991,89","3.982,46","4.025,42","3.977,11","","0,34%"
"16.07.2024","3.978,40","3.945,85","3.999,15","3.938,58","","0,88%"
"15.07.2024","3.943,60","3.922,17","3.967,93","3.922,17","","0,41%"
"12.07.2024","3.927,33","3.980,92","3.981,29","3.916,13","","-1,19%"
"11.07.2024","3.974,82","3.969,92","3.985,44","3.940,04","","0,25%"
"10.07.2024","3.965,05","4.012,66","4.016,26","3.963,71","","-1,13%"
"09.07.2024","4.010,50","4.048,04","4.048,91","4.011,28","","-0,84%"
"08.07.2024","4.044,50","4.076,99","4.078,18","4.043,03","","-0,90%"
"05.07.2024","4.081,07","4.085,75","4.113,00","4.073,37","","-0,25%"
"04.07.2024","4.091,40","4.107,25","4.110,38","4.083,00","","-0,32%"
"03.07.2024","4.104,50","4.123,63","4.126,71","4.083,80","","-0,42%"
"02.07.2024","4.121,88","4.140,00","4.154,48","4.104,00","","-0,27%"
"01.07.2024","4.133,00","4.148,63","4.150,60","4.133,87","","-0,38%"
"28.06.2024","4.148,65","4.182,50","4.182,50","4.136,59","","-0,55%"
"27.06.2024","4.171,75","4.146,65","4.181,79","4.123,92","","0,66%"
"26.06.2024","4.144,50","4.091,45","4.151,00","4.091,00","","1,41%"
"25.06.2024","4.086,97","4.085,50","4.126,31","4.061,63","","0,07%"
"24.06.2024","4.083,91","4.145,13","4.146,09","4.083,84","","-1,54%"
"21.06.2024","4.147,91","4.166,20","4.172,22","4.131,70","","-0,40%"
"20.06.2024","4.164,73","4.163,27","4.191,50","4.142,00","","0,08%"
"19.06.2024","4.161,42","4.148,00","4.173,85","4.141,13","","0,46%"
"18.06.2024","4.142,50","4.133,52","4.153,00","4.071,93","","0,26%"
"17.06.2024","4.131,83","4.138,46","4.168,57","4.115,50","","0,09%"
"14.06.2024","4.128,25","4.150,00","4.185,00","4.115,50","","-0,34%"
"13.06.2024","4.142,50","4.025,00","4.154,13","4.010,90","","3,03%"
"12.06.2024","4.020,49","3.990,19","4.049,25","3.970,95","","0,80%"
"11.06.2024","3.988,50","3.935,60","3.995,22","3.929,38","","1,34%"
"10.06.2024","3.935,72","3.933,85","3.940,06","3.933,85","","-0,01%"
"07.06.2024","3.936,00","3.941,15","3.962,40","3.929,45","","-0,02%"
"06.06.2024","3.936,73","3.928,63","3.950,35","3.927,61","","0,24%"
"05.06.2024","3.927,50","3.936,00","3.938,72","3.914,85","","-0,10%"
"04.06.2024","3.931,50","3.888,25","3.938,31","3.882,78","","2,09%"
"03.06.2024","3.851,14","3.874,00","3.874,00","3.854,07","","-0,10%"
"31.05.2024","3.855,16","3.862,25","3.874,38","3.840,00","","-0,19%"
"30.05.2024","3.862,50","3.869,50","3.891,45","3.856,62","","-0,12%"
"29.05.2024","3.867,00","3.838,40","3.879,50","3.837,66","","0,83%"
"28.05.2024","3.835,16","3.870,95","3.871,04","3.833,01","","-0,87%"
"27.05.2024","3.868,70","3.877,50","3.878,50","3.858,08","","-0,09%"
"24.05.2024","3.872,09","3.869,25","3.908,46","3.844,26","","0,06%"
"23.05.2024","3.869,75","3.827,26","3.874,00","3.816,65","","1,08%"
"22.05.2024","3.828,48","3.819,95","3.837,25","3.813,84","","0,29%"
"21.05.2024","3.817,59","3.820,75","3.828,38","3.807,69","","-0,01%"
"20.05.2024","3.818,09","3.829,53","3.837,76","3.813,27","","-0,26%"
"17.05.2024","3.827,87","3.827,27","3.845,51","3.822,06","","0,10%"
"16.05.2024","3.824,00","3.820,25","3.838,77","3.817,21","","0,16%"
"15.05.2024","3.818,08","3.848,00","3.848,00","3.816,54","","-0,61%"
"14.05.2024","3.841,50","3.882,75","3.883,00","3.842,50","","-1,10%"
"13.05.2024","3.884,11","3.888,36","3.890,33","3.882,00","","-0,08%"
"10.05.2024","3.887,40","3.891,20","3.901,59","3.880,74","","0,00%"
"09.05.2024","3.887,50","3.899,14","3.916,44","3.889,98","","-0,23%"
"08.05.2024","3.896,50","3.892,00","3.911,01","3.887,26","","0,18%"
"07.05.2024","3.889,50","3.896,60","3.897,18","3.878,13","","-0,08%"
"06.05.2024","3.892,76","3.914,00","3.914,00","3.887,00","","-0,26%"
"03.05.2024","3.902,85","3.898,30","3.924,22","3.864,25","","0,12%"
"02.05.2024","3.898,09","3.890,23","3.914,45","3.884,11","","-0,38%"
"01.05.2024","3.913,00","3.917,00","3.917,00","3.914,00","","-0,19%"
"30.04.2024","3.920,50","3.866,00","3.930,00","3.855,75","","1,66%"
"29.04.2024","3.856,37","3.881,59","3.886,63","3.855,94","","-0,92%"
"26.04.2024","3.892,17","3.955,52","3.955,54","3.892,50","","-1,77%"
"25.04.2024","3.962,50","3.941,25","3.974,30","3.938,54","","0,60%"
"24.04.2024","3.939,00","3.909,42","3.944,44","3.902,00","","1,09%"
"23.04.2024","3.896,50","3.915,65","3.931,43","3.898,00","","-0,42%"
"22.04.2024","3.912,83","3.908,86","3.941,39","3.906,20","","0,21%"
"19.04.2024","3.904,62","3.925,25","3.962,51","3.900,00","","-0,47%"
"18.04.2024","3.922,87","3.901,24","3.944,50","3.884,23","","0,78%"
"17.04.2024","3.892,37","3.922,50","3.926,66","3.869,74","","-0,71%"
"16.04.2024","3.920,27","3.908,10","3.950,08","3.907,59","","0,33%"
"15.04.2024","3.907,50","3.859,27","3.910,39","3.857,75","","1,39%"
"12.04.2024","3.854,12","3.827,47","3.878,51","3.827,47","","0,85%"
"11.04.2024","3.821,50","3.805,00","3.839,88","3.790,68","","0,43%"
"10.04.2024","3.805,09","3.774,93","3.836,13","3.761,71","","0,94%"
"09.04.2024","3.769,66","3.769,86","3.781,13","3.748,61","","0,20%"
"08.04.2024","3.762,30","3.766,18","3.788,22","3.740,25","","-0,13%"
"05.04.2024","3.767,21","3.767,95","3.782,50","3.747,63","","-0,36%"
"04.04.2024","3.780,75","3.812,00","3.815,72","3.760,07","","-0,81%"
"03.04.2024","3.811,50","3.829,86","3.831,18","3.796,88","","-0,09%"
"02.04.2024","3.814,90","3.864,20","3.878,07","3.814,00","","-1,15%"
"01.04.2024","3.859,33","3.861,20","3.875,00","3.847,05","","0,06%"
"29.03.2024","3.857,00","3.858,00","3.858,00","3.858,00","","-0,03%"
"28.03.2024","3.858,00","3.864,59","3.865,48","3.858,68","","-0,09%"
"27.03.2024","3.861,29","3.859,92","3.868,68","3.827,58","","0,41%"
"26.03.2024","3.845,50","3.896,74","3.902,65","3.846,00","","-1,26%"
"25.03.2024","3.894,41","3.893,78","3.899,94","3.887,00","","0,05%"
"22.03.2024","3.892,29","3.902,19","3.915,00","3.884,13","","-0,34%"
"21.03.2024","3.905,66","3.893,35","3.910,00","3.866,90","","0,95%"
"20.03.2024","3.869,05","3.877,45","3.896,04","3.871,47","","-0,17%"
"19.03.2024","3.875,60","3.895,61","3.917,66","3.867,31","","-0,44%"
"18.03.2024","3.892,73","3.882,22","3.896,93","3.870,38","","0,39%"
"15.03.2024","3.877,50","3.893,00","3.895,00","3.875,54","","-0,33%"
"14.03.2024","3.890,26","3.901,25","3.914,52","3.886,50","","-0,28%"
"13.03.2024","3.901,12","3.919,55","3.923,60","3.900,10","","-0,43%"
"12.03.2024","3.918,08","3.914,44","3.926,89","3.912,78","","0,11%"
"11.03.2024","3.913,94","3.903,61","3.918,00","3.894,63","","0,36%"
"08.03.2024","3.899,79","3.915,51","3.915,90","3.898,53","","-0,34%"
"07.03.2024","3.913,25","3.921,36","3.929,98","3.910,88","","-0,16%"
"06.03.2024","3.919,50","3.938,59","3.941,75","3.916,27","","-0,52%"
"05.03.2024","3.940,06","3.941,95","3.953,90","3.936,65","","-0,05%"
"04.03.2024","3.942,21","3.942,30","3.964,35","3.939,32","","0,06%"
"01.03.2024","3.939,80","3.925,76","3.953,00","3.918,20","","0,49%"
"29.02.2024","3.920,51","3.924,94","3.942,33","3.918,93","","-0,06%"
"28.02.2024","3.923,00","3.932,42","3.941,49","3.922,25","","-0,11%"
"27.02.2024","3.927,50","3.958,92","3.958,93","3.929,15","","-0,70%"
"26.02.2024","3.955,20","3.963,64","3.970,69","3.951,98","","-0,23%"
"23.02.2024","3.964,38","3.928,63","3.969,90","3.922,78","","0,87%"
"22.02.2024","3.930,26","3.925,20","3.941,32","3.920,97","","0,32%"
"21.02.2024","3.917,72","3.923,27","3.936,19","3.920,22","","-0,15%"
"20.02.2024","3.923,77","3.921,60","3.928,43","3.905,74","","0,21%"
"19.02.2024","3.915,60","3.909,00","3.918,10","3.905,10","","0,30%"
"16.02.2024","3.904,07","3.909,42","3.930,83","3.905,21","","-0,07%"
"15.02.2024","3.906,93","3.915,93","3.924,24","3.904,09","","-0,27%"
"14.02.2024","3.917,50","3.925,13","3.933,15","3.908,85","","-0,19%"
"13.02.2024","3.924,90","3.914,69","3.940,61","3.906,75","","0,41%"
"12.02.2024","3.909,01","3.921,74","3.924,35","3.906,17","","-0,25%"
"09.02.2024","3.918,74","3.948,74","3.951,10","3.915,10","","-0,54%"
"08.02.2024","3.940,00","3.956,42","3.972,73","3.942,11","","-0,26%"
"07.02.2024","3.950,43","3.955,68","3.973,35","3.943,06","","-0,08%"
"06.02.2024","3.953,60","3.966,72","3.966,72","3.940,73","","0,07%"
"05.02.2024","3.950,85","3.936,00","3.985,26","3.936,00","","0,32%"
"02.02.2024","3.938,14","3.887,71","3.946,50","3.887,70","","1,22%"
"01.02.2024","3.890,75","3.915,05","3.915,05","3.879,07","","-0,12%"
"31.01.2024","3.895,50","3.916,02","3.926,81","3.887,00","","-0,41%"
"30.01.2024","3.911,36","3.928,48","3.941,43","3.909,96","","-0,41%"
"29.01.2024","3.927,50","3.912,98","3.943,22","3.901,60","","0,65%"
"26.01.2024","3.902,00","3.940,99","3.949,95","3.903,94","","-0,79%"
"25.01.2024","3.933,00","3.914,45","3.946,18","3.904,13","","0,55%"
"24.01.2024","3.911,30","3.957,71","3.957,71","3.913,10","","-0,94%"
"23.01.2024","3.948,50","3.901,69","3.963,40","3.901,69","","1,00%"
